scalerank,labelrank,namealt,nameascii,sov0name,adm0name,latitude,longitude,pop_max,rank_max,min_zoom
"7","5",,Ilam,Iran,Iran,33.63041363430,46.43002355830,"152894","9",6.7
"7","5",As-Samawah,As Samawah,Iraq,Iraq,31.30985760400,45.28027461630,"174978","9",6.1
"7","5",An-Nasiriyah,An Nasiriyah,Iraq,Iraq,31.04294883120,46.26755285520,"451547","10",6.1
"7","5",Al 'Amarah,Al Amarah,Iraq,Iraq,31.84160809230,47.15116817100,"345007","10",6.7
"7","5",Al-Kut,Al Kut,Iraq,Iraq,32.49071575830,45.83037023800,"321521","10",6.1
"7","5",,Saveh,Iran,Iran,35.02182741190,50.33143916710,"175533","9",6.1
"7","5",,Arak,Iran,Iran,34.08041200670,49.70000484090,"503647","11",6.7
"7","6",,Fort Shevchenko,Kazakhstan,Kazakhstan,44.51706178700,50.26663692100,"5213","5",6.7
"7","6",,Zhangaozen,Kazakhstan,Kazakhstan,43.30039186510,52.80002233770,"8895","5",6.7
"7","5",,Mahabad,Iran,Iran,36.77037701320,45.72004105510,"162434","9",6.1
"7","5",,Khvoy,Iran,Iran,38.53039878240,44.97000931680,"202728","10",6.1
"7","5",,Maragheh,Iran,Iran,37.42038901680,46.22001053750,"151385","9",6.1
"7","5",,Qasr-e Shirin,Iran,Iran,34.51237530420,45.57720739620,"11202","6",6.7
"7","5",,Bijar,Iran,Iran,35.87407513330,47.59367346070,"53871","8",6.7
"7","5",As-Sulaymaniyah,As Sulaymaniyah,Iraq,Iraq,35.56127768860,45.43085974000,"723170","11",6.7
"7","5",Ba qubah,Baqubah,Iraq,Iraq,33.74764162090,44.65726354860,"299479","10",6.1
"7","5",Hesar-e Yazdan,Yazdan,Iran,Iran,33.50649354960,60.89379186890,"2000","3",6.1
"7","5",,Torbat-e Jam,Iran,Iran,35.22333965970,60.61287878300,"104578","9",6.7
"7","5",,Quchan,Iran,Iran,37.11182903960,58.50148311240,"145531","9",6.1
"7","5",,Chabahar,Iran,Iran,25.30040529280,60.62993200570,"65801","8",6.1
"7","1",,Abohar,India,India,30.12042116190,74.29002844130,"130603","9",6.1
"7","1",,Patiala,India,India,30.32040895490,76.38499100640,"329224","10",6.7
"7","1",,Bhilwara,India,India,25.35042807920,74.63502030320,"389911","10",6.1
"7","1",,Pali,India,India,25.79037538550,73.32993200570,"210103","10",6.7
"7","1",,Tonk,India,India,26.15045676570,75.79004024140,"181734","9",6.7
"7","1",,Sikar,India,India,27.61039349260,75.14000239960,"400000","10",6.7
"7","1",,Bikaner,India,India,28.03039369610,73.32993200570,"576015","11",6.1
"7","1",,Bharatpur,India,India,27.25036378890,77.50001338590,"229384","10",6.7
"7","1",,Alwar,India,India,27.54535870260,76.60492590220,"283228","10",6.7
"7","6",,Arys,Kazakhstan,Kazakhstan,42.43687868150,68.80483353560,"42648","7",6.7
"7","6",,Burylbaytal,Kazakhstan,Kazakhstan,44.93874147450,74.03025101610,"100","1",6.1
"7","6",,Shu,Kazakhstan,Kazakhstan,43.59525758780,73.74484208060,"42439","7",6.7
"7","6",,Qulan,Kazakhstan,Kazakhstan,42.92036338200,72.70495723360,"13128","6",6.7
"7","6",,Oytal,Kazakhstan,Kazakhstan,42.91529909170,73.25489782600,"22673","7",6.1
"7","6",,Qaratau,Kazakhstan,Kazakhstan,43.18538596500,70.45997798550,"37881","7",6.7
"7","1",,Fatehpur,India,India,25.88036989240,80.80001867570,"166480","9",6.7
"7","1",,Faizabad,India,India,26.75039430640,82.17001257220,"153047","9",6.7
"7","1",,Bahraich,India,India,27.62041872050,81.66993973690,"182218","9",6.7
"7","1",,Mirzapur,India,India,25.14537599590,82.56998815810,"245817","10",6.7
"7","1",,Jhansi,India,India,25.45295412090,78.55746821990,"826494","11",6.1
"7","1",,Shahjahanpur,India,India,27.88037701310,79.90503454480,"320434","10",6.1
"7","1",,Rampur,India,India,28.81535870260,79.02498490290,"296418","10",6.7
"7","1",,Bareilly,India,India,28.34538738910,79.41999955130,"817000","11",6.7
"7","1",,Etawah,India,India,26.78545676570,79.01495967500,"257448","10",6.7
"7","1",,Dehra Dun,India,India,30.32040895490,78.05000565480,"714223","11",6.7
"7","1",,Haora,India,India,22.58039044090,88.32994665420,"4841638","12",6.7
"7","1",,Alipur Duar,India,India,26.48374391580,89.56666703180,"127342","9",6.7
"7","1",,Haldia,India,India,22.02566977840,88.05833532610,"200762","10",6.7
"7","1",,Bhatpara,India,India,22.85042563780,88.52001257220,"483129","10",6.7
"7","1",,Medinipur,India,India,22.33040569960,87.15001867570,"169127","9",6.1
"7","1",,Siliguri,India,India,26.72042197570,88.45500362040,"515574","11",6.7
"7","1",,Purnia,India,India,25.78541444800,87.47997269590,"198453","9",6.7
"7","1",,Muzaffarpur,India,India,26.12043275860,85.37994584040,"333200","10",6.7
"7","1",,Aurangabad,India,India,24.77041180320,84.38000687560,"95929","8",6.7
"7","1",,Bilaspur,India,India,22.09042034810,82.15998734430,"543454","11",6.1
"7","1",,Burhanpur,India,India,21.30039105120,76.13001948940,"197233","9",6.7
"7","1",,Ujjain,India,India,23.19040488590,75.79004024140,"513350","11",6.7
"7","1",,Ratlam,India,India,23.35039512020,75.02998327530,"307229","10",6.7
"7","1",,Sagar,India,India,23.85039044090,78.75001460660,"328240","10",6.1
"7","1",,Vellore,India,India,12.92038576150,79.15004186900,"177081","9",6.1
"7","1",,Tiruvannamalai,India,India,12.26037436820,79.09996740610,"138243","9",6.7
"7","1",,Rajapalaiyam,India,India,9.42039267877,77.58000850310,"369991","10",6.7
"7","1",,Cuddalore,India,India,11.72040732720,79.77000402720,"158569","9",6.7
"7","1",,Karur,India,India,10.95037680960,78.08333695370,"76915","8",6.7
"7","1",,Kanchipuram,India,India,12.83372438450,79.71667394910,"155029","9",6.7
"7","1",,Tirunelveli,India,India,8.73040895480,77.68997595100,"542200","11",6.7
"7","1",,Nagercoil,India,India,8.18036500949,77.42999182020,"224329","10",6.7
"7","1",,Thanjavur,India,India,10.77041363420,79.15004186900,"219571","10",6.7
"7","1",,Kumbakonam,India,India,10.98047833140,79.40000077200,"139264","9",6.7
"7","1",,Valparai,India,India,10.32041526180,76.96996821990,"114308","9",6.7
"7","1",,Tiruppur,India,India,11.08042055150,77.32999792370,"650000","11",6.7
"7","1",,Daman,India,India,20.41700827940,72.85001297900,"39737","7",6.1
"7","1",,Navsari,India,India,20.85039267880,72.92003454480,"163000","9",6.7
"7","1",,Bhuj,India,India,23.25037538550,69.80999182020,"289429","10",6.1
"7","1",,Bhavnagar,India,India,21.77842388810,72.12995357150,"554978","11",6.7
"7","1",,Gandhinagar,India,India,23.30039817200,72.63994828180,"195891","9",6.7
"7","1",,Itanagar,India,India,27.10039878240,93.61660070700,"44971","7",6.7
"7","1",,Aizawl,India,India,23.71039898580,92.72001460670,"283021","10",6.7
"7","1",,Agartala,India,India,23.83540427550,91.27999914450,"203264","10",6.7
"7","7",,Owando,Congo (Brazzaville),Congo (Brazzaville),-0.47962319042,15.91999955110,"34070","7",6.7
"7","7",,Makoua,Congo (Brazzaville),Congo (Brazzaville),-0.00957436229,15.64001664090,"11355","6",6.7
"7","7",,Sibiti,Congo (Brazzaville),Congo (Brazzaville),-3.68960813509,13.35002722030,"22811","7",6.7
"7","7",,Mossendjo,Congo (Brazzaville),Congo (Brazzaville),-2.93962807324,12.71998815780,"30936","7",6.7
"7","7",,Loubomo,Congo (Brazzaville),Congo (Brazzaville),-4.17960406608,12.67001704780,"103894","9",6.7
"7","7",,Gamboma,Congo (Brazzaville),Congo (Brazzaville),-1.87948606477,15.85002966170,"20877","7",6.7
"7","7",,Djambala,Congo (Brazzaville),Congo (Brazzaville),-2.53960081087,14.74999344750,"9651","5",6.7
"7","8",,Svendborg,Denmark,Denmark,55.07042278960,10.61665401070,"29180","7",6.7
"7","8",,Odense,Denmark,Denmark,55.40037680980,10.38333491890,"158222","9",6.1
"7","8",,Esbjerg,Denmark,Denmark,55.46703940750,8.45001623397,"72205","8",6.1
"7","8",,Frederikshavn,Denmark,Denmark,57.43368939120,10.53329992540,"24103","7",6.7
"7","8",Alborg,Aalborg,Denmark,Denmark,57.03371380530,9.91659338241,"122219","9",6.1
"7","8",,Ferkessedougou,Ivory Coast,Ivory Coast,9.60040753065,-5.20002913555,"62008","8",6.7
"7","8",,Kerouane,Guinea,Guinea,9.27037599582,-9.01997684878,"15406","6",6.7
"7","8",,Siguiri,Guinea,Guinea,11.41709250790,-9.16663456363,"50159","8",6.7
"7","8",,Mamou,Guinea,Guinea,10.38038576150,-12.10002140450,"71153","8",6.7
"7","8",,Kamsar,Guinea,Guinea,10.68540590310,-14.60501062160,"34973","7",6.7
"7","8",,Fria,Guinea,Guinea,10.38038576150,-13.54998457990,"23729","7",6.7
"7","8",,Odienne,Ivory Coast,Ivory Coast,9.51041302382,-7.58001306297,"49857","7",6.7
"7","8",,Macenta,Guinea,Guinea,8.55036826470,-9.48000044904,"43102","7",6.7
"7","8",,Yomou,Guinea,Guinea,7.57042807915,-9.26998742821,"3614","4",6.7
"7","8",,Faranah,Guinea,Guinea,10.04040651340,-10.75000044900,"19469","6",6.7
"7","8",,Kissidougou,Guinea,Guinea,9.19045839328,-10.12001306300,"66815","8",6.7
"7","8",,Man,Ivory Coast,Ivory Coast,7.40041261691,-7.54998905581,"146974","9",6.7
"7","8",,Seguela,Ivory Coast,Ivory Coast,7.95040488579,-6.67001692852,"51157","8",6.7
"7","8",,Gagnoa,Ivory Coast,Ivory Coast,6.15041139620,-5.87998763165,"123184","9",6.7
"7","8",,Soubre,Ivory Coast,Ivory Coast,5.79040753064,-6.61002059063,"108933","9",6.7
"7","8",,San-Pedro,Ivory Coast,Ivory Coast,4.77041811006,-6.63996708315,"210273","10",6.7
"7","8",,Sassandra,Ivory Coast,Ivory Coast,4.95038128552,-6.08328271628,"38411","7",6.7
"7","8",,Bondoukou,Ivory Coast,Ivory Coast,8.03042584119,-2.80002059062,"58297","8",6.7
"7","8",,Agboville,Ivory Coast,Ivory Coast,5.94034669893,-4.28003361146,"81770","8",6.7
"7","8",,Dimbokro,Ivory Coast,Ivory Coast,6.65045839327,-4.71000736634,"67349","8",6.7
"7","8",,Grand Bassam,Ivory Coast,Ivory Coast,5.20039186495,-3.74998844544,"73772","8",6.7
"7","8",,Dabou,Ivory Coast,Ivory Coast,5.32035870251,-4.38994938294,"72913","8",6.7
"7","8",,Guiglo,Ivory Coast,Ivory Coast,6.55046449679,-7.48996687970,"39134","7",6.7
"7","8",,Abengourou,Ivory Coast,Ivory Coast,6.73037599581,-3.49000431458,"104020","9",6.7
"7","5",,Ar Rutbah,Iraq,Iraq,33.03846010240,40.28445552450,"22370","7",6.1
"7","5",,Al Fallujah,Iraq,Iraq,33.34766603500,43.77726558310,"231819","10",6.1
"7","5",Al-Hillah,Al Hillah,Iraq,Iraq,32.47213808090,44.42172237020,"594605","11",6.7
"7","4",,Pointe-a-Pitre,French Republic,France,16.24147503560,-61.53299890300,"145511","9",6.7
"7","4",,Basse-terre,French Republic,France,16.23039044080,-61.43998132490,"307","2",6.7
"7","3",,St.-Benoit,French Republic,France,-21.03351072300,55.71281612020,"35310","7",6.7
"7","1",,Manacapuru,Brazil,Brazil,-3.28958087272,-60.61997969730,"59102","8",6.7
"7","1",,Maues,Brazil,Brazil,-3.38962644564,-57.72002750820,"32561","7",6.7
"7","1",,Pedreiras,Brazil,Brazil,-4.56960610059,-44.67002303220,"13638","6",6.7
"7","1",,Codo,Brazil,Brazil,-4.47958575554,-43.87996789710,"83288","8",6.7
"7","1",,Coroata,Brazil,Brazil,-4.12958127962,-44.15000309400,"34129","7",6.7
"7","1",,Chapadinha,Brazil,Brazil,-3.73952756868,-43.35999963540,"40804","7",6.7
"7","1",,Pinheiro,Brazil,Brazil,-2.51960203157,-45.08999739740,"38893","7",6.7
"7","1",,Barra do Corda,Brazil,Brazil,-5.50960040398,-45.25996118320,"48901","7",6.7
"7","1",,Viana,Brazil,Brazil,-3.20958575553,-45.00000289060,"26689","7",6.7
"7","1",,Colinas,Brazil,Brazil,-6.03954221713,-44.23999760090,"25158","7",6.7
"7","1",,Viseu,Brazil,Brazil,-1.19647865917,-46.14001082520,"18958","6",6.7
"7","1",,Capitao Poco,Brazil,Brazil,-1.74962319042,-47.09000451820,"32704","7",6.7
"7","1",,Castanhal,Brazil,Brazil,-1.28959959016,-47.93003076330,"137406","9",6.7
"7","1",,Salinopolis,Brazil,Brazil,-0.60948606477,-47.33998925940,"40998","7",6.7
"7","1",,Alenquer,Brazil,Brazil,-1.93958575553,-54.78999963540,"26290","7",6.7
"7","1",,Oriximina,Brazil,Brazil,-1.75959674185,-55.86998539390,"35581","7",6.7
"7","1",,Xinguara,Brazil,Brazil,-7.10061440138,-49.94804712080,"4047","4",6.7
"7","1",,Jacunda,Brazil,Brazil,-4.59957843132,-49.38996749020,"51375","8",6.7
"7","1",,Uruara,Brazil,Brazil,-3.82959959017,-54.02999434570,"10","1",6.7
"7","1",,Altamira,Brazil,Brazil,-3.19961220410,-52.21000207680,"70888","8",6.7
"7","1",,Paragominas,Brazil,Brazil,-2.95957517610,-47.49000594240,"69613","8",6.7
"7","1",,Cameta,Brazil,Brazil,-2.23961912141,-49.50998600420,"45200","7",6.7
"7","1",,Rolim de Moura,Brazil,Brazil,-11.73020261750,-61.78063236660,"24516","7",6.7
"7","1",,Ariquemes,Brazil,Brazil,-9.93961423863,-63.07998458010,"58096","8",6.7
"7","1",,Abuna,Brazil,Brazil,-9.69539141962,-65.35971622890,"1929","3",6.7
"7","1",,Tocantinopolis,Brazil,Brazil,-6.31957680372,-47.41998437660,"8750","5",6.7
"7","1",,Gurupi,Brazil,Brazil,-11.71960894890,-49.05998763180,"64789","8",6.7
"7","1",,Aquidauana,Brazil,Brazil,-20.46961749390,-55.79001611490,"40803","7",6.7
"7","1",,Paranaiba,Brazil,Brazil,-19.67958819700,-51.20001204590,"32217","7",6.7
"7","1",,Sete Lagoas,Brazil,Brazil,-19.44962807330,-44.24999699050,"201334","10",6.7
"7","1",,Divinopolis,Brazil,Brazil,-20.14953367230,-44.89998315590,"193832","9",6.7
"7","1",,Ipatinga,Brazil,Brazil,-19.47960040400,-42.51999922850,"407894","10",6.7
"7","1",,Araxa,Brazil,Brazil,-19.57959430050,-46.95001306310,"82595","8",6.7
"7","1",,Lavras,Brazil,Brazil,-21.24956988650,-45.00995060380,"81472","8",6.7
"7","1",,Uba,Brazil,Brazil,-21.11960365920,-42.95002465980,"97828","8",6.7
"7","1",,Campo Belo,Brazil,Brazil,-20.88959185910,-45.27998580070,"47491","7",6.7
"7","1",,Ponte Nova,Brazil,Brazil,-20.40962115600,-42.89995019690,"48187","7",6.7
"7","1",,Curvelo,Brazil,Brazil,-18.75959267290,-44.42998600420,"63954","8",6.7
"7","1",,Paracatu,Brazil,Brazil,-17.19958453490,-46.86999210770,"70753","8",6.7
"7","1",,Bocaiuva,Brazil,Brazil,-17.10961586630,-43.81004968420,"32114","7",6.7
"7","1",,Aracuai,Brazil,Brazil,-16.85960528680,-42.06994917960,"22005","7",6.7
"7","1",,Janauba,Brazil,Brazil,-15.79961830770,-43.30997684890,"56572","8",6.7
"7","1",,Juina,Brazil,Brazil,-11.39957680370,-59.50002221840,"980","2",6.7
"7","1",,Barra do Garcas,Brazil,Brazil,-15.87961342490,-52.25999902510,"52398","8",6.7
"7","1",,Pontes e Lacerda,Brazil,Brazil,-15.21960203160,-59.34997969730,"29381","7",6.7
"7","1",,Barra do Bugres,Brazil,Brazil,-15.06958534870,-57.19000818040,"31311","7",6.7
"7","1",,Rondonopolis,Brazil,Brazil,-16.46949989950,-54.63998295250,"152912","9",6.7
"7","1",,Uruguaiana,Brazil,Brazil,-29.76961830770,-57.08998844570,"123480","9",6.7
"7","1",,Sao Borja,Brazil,Brazil,-28.65960854210,-56.00997684900,"59613","8",6.7
"7","1",,Novo Hamburgo,Brazil,Brazil,-29.70962196980,-51.13998986980,"876990","11",6.7
"7","1",,Rio Grande,Brazil,Brazil,-32.04947914760,-52.12000757000,"187838","9",6.7
"7","1",,Camaqua,Brazil,Brazil,-30.83963051480,-51.81000065270,"53169","8",6.7
"7","1",,Bento Goncalves,Brazil,Brazil,-29.16949989950,-51.51996667640,"94271","8",6.7
"7","1",,Vacaria,Brazil,Brazil,-28.49961830770,-50.94000207680,"56765","8",6.7
"7","1",,Ijui,Brazil,Brazil,-28.38954750690,-53.91994938310,"71202","8",6.7
"7","1",,Santa Rosa,Brazil,Brazil,-27.86952756880,-54.45996810060,"59281","8",6.7
"7","1",,Maringa,Brazil,Brazil,-23.40954140340,-51.92996749020,"328335","10",6.7
"7","1",,Cascavel,Brazil,Brazil,-24.95957599000,-53.46002913570,"257172","10",6.7
"7","1",,Campo Murao,Brazil,Brazil,-24.04960569380,-52.41998925940,"75401","8",6.7
"7","1",,Foz do Iguacu,Brazil,Brazil,-25.52346921920,-54.52998966630,"440455","10",6.7
"7","1",,Sao Francisco do Sul,Brazil,Brazil,-26.23960121790,-48.59998986980,"36224","7",6.7
"7","1",,Porto Uniao,Brazil,Brazil,-26.23960121790,-51.07996769370,"71578","8",6.7
"7","1",,Itajai,Brazil,Brazil,-26.89961261110,-48.68001082520,"327126","10",6.7
"7","1",,Imbituba,Brazil,Brazil,-28.22960894900,-48.66001204590,"43450","7",6.7
"7","1",,Lajes,Brazil,Brazil,-27.80958290730,-50.30998885250,"164676","9",6.7
"7","1",,Granja,Brazil,Brazil,-3.11951373405,-40.83999841470,"25879","7",6.7
"7","1",,Crato,Brazil,Brazil,-7.22959877638,-39.42000756990,"273883","10",6.7
"7","1",,Itapipoca,Brazil,Brazil,-3.49954221712,-39.58002364250,"55784","8",6.7
"7","1",,Paracuru,Brazil,Brazil,-3.39954832064,-39.04003076330,"21196","7",6.7
"7","1",,Acarau,Brazil,Brazil,-2.88960528678,-40.11999068350,"28389","7",6.7
"7","1",,Taua,Brazil,Brazil,-5.99949298210,-40.31003076330,"29188","7",6.7
"7","1",,Crateus,Brazil,Brazil,-5.16559039421,-40.66600386710,"52933","8",6.7
"7","1",,Baturite,Brazil,Brazil,-4.32956907259,-38.87998885250,"22417","7",6.7
"7","1",,Ipu,Brazil,Brazil,-4.31959552116,-40.72005741530,"26678","7",6.7
"7","1",,Floriano,Brazil,Brazil,-6.76957517612,-43.02996810050,"48587","7",6.7
"7","1",,Piripiri,Brazil,Brazil,-4.26957273470,-41.78999210770,"44864","7",6.7
"7","1",,Penedo,Brazil,Brazil,-10.26961993520,-36.58002588050,"42097","7",6.7
"7","1",,Itabuna,Brazil,Brazil,-14.78960243850,-39.28001611490,"221938","10",6.7
"7","1",,Itamaraju,Brazil,Brazil,-17.03959430050,-39.52994917960,"47628","7",6.7
"7","1",,Guanambi,Brazil,Brazil,-14.22958494180,-42.78998274900,"58877","8",6.7
"7","1",,Porto Seguro,Brazil,Brazil,-16.42960569370,-39.08002832190,"123173","9",6.7
"7","1",,Valenca,Brazil,Brazil,-13.35961220410,-39.08002832190,"63231","8",6.7
"7","1",,Serrinha,Brazil,Brazil,-11.64958738320,-39.01000675610,"56829","8",6.7
"7","1",,Tucano,Brazil,Brazil,-10.96962888710,-38.78999434560,"31203","7",6.7
"7","1",,Senhor do Bonfim,Brazil,Brazil,-10.44960894890,-40.19001224930,"48471","7",6.7
"7","1",,Remanso,Brazil,Brazil,-9.59958331415,-42.10999841470,"37945","7",6.7
"7","1",,Itambe,Brazil,Brazil,-15.23960081090,-40.62998539380,"23558","7",6.7
"7","1",,Bom Jesus da Lapa,Brazil,Brazil,-13.24954140340,-43.44002059080,"40691","7",6.7
"7","1",,Itaberaba,Brazil,Brazil,-12.51961179720,-40.29997969720,"47301","7",6.7
"7","1",,Sao Mateus,Brazil,Brazil,-18.72962034220,-39.85998071450,"77117","8",6.7
"7","1",,Patos,Brazil,Brazil,-7.01958575555,-37.29000838370,"92575","8",6.7
"7","1",,Volta Redonda,Brazil,Brazil,-22.51956988650,-44.09496769360,"456362","10",6.7
"7","1",,Petropolis,Brazil,Brazil,-22.50949298220,-43.19998356280,"286071","10",6.7
"7","1",,Nova Cruz,Brazil,Brazil,-6.46959348666,-35.43999210770,"23166","7",6.7
"7","1",,Caico,Brazil,Brazil,-6.45961993523,-37.10001998040,"54934","8",6.7
"7","1",,Acu,Brazil,Brazil,-5.57962196973,-36.91005741530,"36125","7",6.7
"7","1",,Estancia,Brazil,Brazil,-11.26961057650,-37.45002445630,"55654","8",6.7
"7","2",,Steinbach,Canada,Canada,49.51709250800,-96.68330814800,"9729","5",6.7
"7","2",,Nelson House,Canada,Canada,55.80045574860,-98.85002343930,"2500","4",6.7
"7","2",,Shamattawa,Canada,Canada,55.85037518220,-92.08327885110,"870","2",6.7
"7","2",,Oxford House,Canada,Canada,54.95040427560,-95.26659875670,"184","1",6.7
"7","2",,Yorkton,Canada,Canada,51.21706626290,-102.46654687700,"15172","6",6.7
"7","2",,Swift Current,Canada,Canada,50.28373821930,-107.76661096400,"14906","6",6.7
"7","2",,Biggar,Canada,Canada,52.05040041010,-107.98329024400,"2192","4",6.7
"7","2",,Kindersley,Canada,Canada,51.46697348950,-109.13329756900,"4383","4",6.7
"7","2",,Meadow Lake,Canada,Canada,54.13011842760,-108.43473555700,"5882","5",6.7
"7","2",,Hudson Bay,Canada,Canada,52.85042909660,-102.38329614400,"2157","4",6.7
"7","2",,Lethbridge,Canada,Canada,49.70049216620,-112.83327844400,"70617","8",6.7
"7","2",,Brooks,Canada,Canada,50.56705425930,-111.90000207700,"14163","6",6.7
"7","2",,Lake Louise,Canada,Canada,51.43369386710,-116.18328068200,"1248","3",6.7
"7","2",,Athabasca,Canada,Canada,54.71703350740,-113.26658532900,"2539","4",6.7
"7","2",,Fort Chipewyan,Canada,Canada,58.71709942540,-111.14999617700,"3222","4",6.7
"7","2",,Bella Bella,Canada,Canada,52.14840476390,-128.11728092600,"1400","3",6.7
"7","2",,Sandspit,Canada,Canada,53.24040529290,-131.83328149600,"538","2",6.7
"7","2",,Campbell River,Canada,Canada,50.01708782870,-125.24998824200,"33430","7",6.7
"7","2",,Port Hardy,Canada,Canada,50.71707094230,-127.49998010400,"2295","4",6.1
"7","2",,Nanaimo,Canada,Canada,49.14602021270,-123.93429114600,"84905","8",6.7
"7","2",,Quesnel,Canada,Canada,52.98367677720,-122.48328373400,"13788","6",6.7
"7","2",,Abbotsford,Canada,Canada,49.05037680980,-122.29998742900,"151683","9",6.7
"7","2",,Dawson Creek,Canada,Canada,55.76696942050,-120.23326603400,"10802","6",6.7
"7","2",,Penticton,Canada,Canada,49.50037518220,-119.58327986800,"37721","7",6.7
"7","2",,Nelson,Canada,Canada,49.48365785630,-117.28329105800,"11779","6",6.7
"7","2",,Lillooet,Canada,Canada,50.68371380520,-121.93326562700,"2893","4",6.7
"7","2",,Powell River,Canada,Canada,49.88371095690,-124.54997929100,"12779","6",6.7
"7","2",,Revelstoke,Canada,Canada,51.00046449700,-118.18333947900,"7668","5",6.7
"7","2",,Burns Lake,Canada,Canada,54.21701234850,-125.76659753600,"2635","4",6.7
"7","2",,Dease Lake,Canada,Canada,58.45034568190,-130.03328800600,"303","2",6.7
"7","2",,Coral Harbour,Canada,Canada,64.15377016110,-83.17658736340,"834","2",6.7
"7","2",,Baker Lake,Canada,Canada,64.31699017250,-96.01665633320,"1584","3",6.7
"7","2",,Norman Wells,Canada,Canada,65.28372702960,-126.84996810100,"1027","3",6.7
"7","2",,Fort McPherson,Canada,Canada,67.49152508460,-134.89498091800,"1069","3",6.7
"7","2",,Burwash Landing,Canada,Canada,61.35037538570,-139.00000167000,"73","1",6.7
"7","1",,Caracarai,Brazil,Brazil,1.81623150523,-61.12767480630,"11368","6",6.7
"7","1",,Porto Santana,Brazil,Brazil,-0.03959836945,-51.17998742840,"83927","8",6.7
"7","2",,Orangeville,Canada,Canada,43.91707256990,-80.08333947930,"32640","7",6.7
"7","2",,Little Current,Canada,Canada,45.96702496240,-81.93332991710,"1595","3",6.7
"7","2",,Chapleau,Canada,Canada,47.83370688790,-83.40001041840,"2663","4",6.7
"7","2",,Wawa,Canada,Canada,48.00041505850,-84.78333683440,"2174","4",6.7
"7","2",,Hearst,Canada,Canada,49.70049216620,-83.66658329440,"5043","5",6.7
"7","2",,Marathon,Canada,Canada,48.75039512030,-86.36665104340,"4627","4",6.7
"7","2",,Sioux Lookout,Canada,Canada,50.26296429350,-91.91664819510,"4570","4",6.7
"7","2",,Red Lake,Canada,Canada,51.03369244290,-93.83330123060,"1765","3",6.7
"7","2",,Deer Lake,Canada,Canada,52.61703249010,-94.06659448420,"3743","4",6.7
"7","2",,Cat Lake,Canada,Canada,51.71703574530,-91.79998864920,"277","2",6.7
"7","2",,Cornwall,Canada,Canada,45.01705710760,-74.73333012050,"48821","7",6.7
"7","2",,Kingston,Canada,Canada,44.23371990870,-76.48330082370,"114195","9",6.7
"7","2",,Barrie,Canada,Canada,44.38376242990,-79.70000370450,"182041","9",6.7
"7","2",,Parry Sound,Canada,Canada,45.33370444650,-80.03300663420,"7105","5",6.7
"7","2",,Wiarton,Canada,Canada,44.73368939110,-81.13330123060,"2182","4",6.7
"7","2",,Cobalt,Canada,Canada,47.38370851550,-79.68331221690,"1372","3",6.7
"7","2",,Cochrane,Canada,Canada,49.06701662100,-81.01656417000,"4441","4",6.7
"7","2",,Nipigon,Canada,Canada,49.01704551100,-88.24997278010,"1204","3",6.7
"7","2",,Atikokan,Canada,Canada,48.75039512030,-91.61658899100,"3625","4",6.7
"7","2",,Rimouski,Canada,Canada,48.43374778150,-68.51668115400,"35584","7",6.7
"7","2",,Saint-Georges,Canada,Canada,46.11714499820,-70.66665328130,"26149","7",6.7
"7","2",,Victoriaville,Canada,Canada,46.05040488590,-71.96667728850,"41500","7",6.7
"7","2",,Chevery,Canada,Canada,50.48132305820,-59.60978296060,"284","2",6.7
"7","2",,Mistassini,Canada,Canada,50.41706341460,-73.86658715990,"2645","4",6.7
"7","2","Payne Bay,Bellin",Kangirsuk,Canada,Canada,60.02482322100,-69.99909712900,"549","2",6.7
"7","2",,Shawinigan,Canada,Canada,46.55037436840,-72.73332299980,"49161","7",6.7
"7","2",,Matagami,Canada,Canada,49.75038576160,-77.63328230970,"1966","3",6.7
"7","2",,Mont-Laurier,Canada,Canada,46.55037436840,-75.50002750820,"11642","6",6.7
"7","2",,Pembroke,Canada,Canada,45.85026206370,-77.11664717780,"15551","6",6.7
"7","2",,Radisson,Canada,Canada,53.78362794910,-77.61656498380,"270","2",6.7
"7","2",,Saint John,Canada,Canada,45.26704184880,-66.07667505050,"87857","8",6.7
"7","2",,Edmundston,Canada,Canada,47.37941937160,-68.33328149580,"17894","6",6.7
"7","2",,Shelburne,Canada,Canada,43.76560894680,-65.31935693530,"3167","4",6.7
"7","2",,Antigonish,Canada,Canada,45.62691652330,-61.99819014650,"6739","5",6.7
"7","2",,Windsor,Canada,Canada,44.98059938460,-64.12911950850,"3864","4",6.1
"7","2",,Digby,Canada,Canada,44.62258506170,-65.76049279950,"3949","4",6.7
"7","2",,Stephenville,Canada,Canada,48.55040732740,-58.56656498370,"7054","5",6.7
"7","2",,Argentia,Canada,Canada,47.30043194490,-53.98999678710,"1063","3",6.7
"7","2",,St. Anthony,Canada,Canada,51.38374859530,-55.59995019690,"224","2",6.7
"7","2",,Channel-Port aux Basques,Canada,Canada,47.56700482080,-59.15004358080,"4220","4",6.7
"7","2",,Buchans,Canada,Canada,48.81703187980,-56.86659122890,"685","2",6.7
"7","2",,Trout River,Canada,Canada,49.48365785630,-58.11664412600,"452","2",6.7
"7","2",,Churchill Falls,Canada,Canada,53.52640850740,-63.98067895670,"100","1",6.7
